695.000000 0.537325 0.457554 100.000000 100.000000 0.362076 0.081514 0.103237 0.077664 0.425768 0.099162 63.000000 23.000000 68.000000 154.000000 57932.883209 360.034261
924.000000 0.031402 0.968615 100.000000 100.000000 0.318207 0.077608 0.250701 0.052361 0.357378 0.007572 58.000000 50.000000 58.000000 166.000000 61977.768960 350.034110
462.000000 0.789676 0.238095 100.000000 100.000000 0.166375 0.009501 0.223003 0.093187 0.410439 0.028884 35.000000 56.000000 63.000000 154.000000 56947.588271 325.018142
442.000000 0.577538 0.416290 100.000000 100.000000 0.158724 0.067633 0.264849 0.042088 0.448593 0.052741 41.000000 54.000000 70.000000 165.000000 61037.533443 330.338305
587.000000 0.566116 0.442930 100.000000 100.000000 0.266185 0.070992 0.159535 0.069194 0.182735 0.052548 50.000000 38.000000 37.000000 125.000000 60920.808889 379.053427
568.000000 0.644999 0.355634 100.000000 100.000000 0.132833 0.050150 0.172805 0.057785 0.450270 0.009847 34.000000 43.000000 59.000000 136.000000 61748.607120 340.804258
870.000000 0.898445 0.093103 100.000000 100.000000 0.291834 0.017826 0.344500 0.038938 0.403061 0.028206 60.000000 52.000000 63.000000 175.000000 59799.952818 366.959706
259.000000 0.216566 0.806950 100.000000 100.000000 0.286281 0.082785 0.242927 0.006356 0.141297 0.044436 51.000000 35.000000 32.000000 118.000000 65109.234712 323.554623
652.000000 0.068380 0.915644 100.000000 100.000000 0.204245 0.027102 0.373063 0.012726 0.353976 0.041695 43.000000 69.000000 51.000000 163.000000 63344.610232 262.029138
594.000000 0.189144 0.804714 100.000000 100.000000 0.474756 0.093703 0.418973 0.033626 0.153378 0.045939 79.000000 69.000000 37.000000 185.000000 61736.405544 252.949831
473.000000 0.125216 0.864693 100.000000 100.000000 0.125887 0.050739 0.188950 0.071074 0.317922 0.047767 28.000000 41.000000 59.000000 128.000000 59661.098914 253.231618
720.000000 0.376174 0.626389 100.000000 100.000000 0.260855 0.036109 0.218105 0.071881 0.194476 0.047371 47.000000 38.000000 40.000000 125.000000 67389.670046 304.743211
402.000000 0.197928 0.786070 100.000000 100.000000 0.285946 0.057574 0.162404 0.001631 0.273000 0.007635 44.000000 40.000000 51.000000 135.000000 65092.931581 285.380183
3.000000 0.921090 0.000000 100.000000 100.000000 0.466102 0.076202 0.219250 0.067351 0.186641 0.058391 57.000000 27.000000 26.000000 110.000000 65067.240695 285.237946
986.000000 0.208877 0.791075 100.000000 100.000000 0.429792 0.059603 0.151424 0.003981 0.389796 0.072378 66.000000 33.000000 64.000000 163.000000 61789.141712 353.029868
487.000000 0.583858 0.398357 100.000000 100.000000 0.322627 0.090420 0.124007 0.025663 0.431046 0.069911 52.000000 31.000000 65.000000 148.000000 62582.293590 350.012568
428.000000 0.824191 0.151869 100.000000 100.000000 0.405127 0.017910 0.461092 0.069122 0.269869 0.019481 63.000000 66.000000 48.000000 177.000000 55781.434263 393.439050
54.000000 0.763025 0.314815 100.000000 100.000000 0.218175 0.016959 0.154026 0.041085 0.311576 0.005315 52.000000 31.000000 55.000000 138.000000 56833.065946 397.156811
347.000000 0.315008 0.691643 100.000000 100.000000 0.473902 0.035158 0.311039 0.043844 0.236184 0.033205 72.000000 52.000000 48.000000 172.000000 61780.227302 341.780596
633.000000 0.359850 0.603476 100.000000 100.000000 0.250491 0.099519 0.202513 0.027043 0.393350 0.034356 56.000000 42.000000 73.000000 171.000000 62915.403201 364.397764
925.000000 0.993951 0.005405 100.000000 100.000000 0.283476 0.034501 0.412046 0.022452 0.211717 0.037999 46.000000 77.000000 34.000000 157.000000 5776.673074 405.709045
328.000000 0.017069 0.984756 100.000000 100.000000 0.206437 0.087490 0.403089 0.021409 0.144359 0.003634 42.000000 65.000000 29.000000 136.000000 26213.699356 404.381413
326.000000 0.267106 0.705521 100.000000 100.000000 0.420766 0.025856 0.457924 0.077044 0.461858 0.008569 65.000000 72.000000 66.000000 203.000000 25515.309899 410.907007
437.000000 0.868709 0.151030 100.000000 100.000000 0.490339 0.039123 0.455615 0.007320 0.347971 0.005922 68.000000 65.000000 56.000000 189.000000 21405.255427 450.391233
767.000000 0.591398 0.410691 100.000000 100.000000 0.121801 0.063138 0.396167 0.003496 0.112550 0.022229 32.000000 58.000000 24.000000 114.000000 49241.553106 364.318586
46.000000 0.270466 0.847826 100.000000 100.000000 0.411944 0.071725 0.458249 0.010730 0.219013 0.071533 64.000000 63.000000 43.000000 170.000000 50649.770279 367.481899
728.000000 0.092219 0.914835 100.000000 100.000000 0.437035 0.093190 0.402548 0.039481 0.297537 0.031798 67.000000 61.000000 54.000000 182.000000 50314.901273 372.925862
479.000000 0.419771 0.557411 100.000000 100.000000 0.425427 0.010318 0.238309 0.064907 0.313523 0.039144 66.000000 39.000000 56.000000 161.000000 49857.454880 385.190711
593.000000 0.603417 0.397976 100.000000 100.000000 0.243601 0.063635 0.178848 0.074561 0.258398 0.002381 53.000000 41.000000 41.000000 135.000000 51569.033933 388.517302
902.000000 0.785496 0.209534 100.000000 100.000000 0.358380 0.082651 0.351167 0.049040 0.486090 0.040530 67.000000 65.000000 69.000000 201.000000 60540.569571 355.876176
990.000000 0.507115 0.494949 100.000000 100.000000 0.411888 0.009198 0.498058 0.075502 0.221616 0.042429 62.000000 72.000000 49.000000 183.000000 62672.267569 363.716788
352.000000 0.023837 0.980114 100.000000 100.000000 0.142287 0.063669 0.120272 0.078612 0.336805 0.080023 36.000000 25.000000 58.000000 119.000000 63998.743698 350.131366
876.000000 0.241351 0.719178 100.000000 100.000000 0.416457 0.039098 0.104999 0.073199 0.382982 0.004438 71.000000 27.000000 67.000000 165.000000 62454.990464 337.212308
455.000000 0.871944 0.129670 100.000000 100.000000 0.400949 0.075748 0.494865 0.011379 0.374197 0.024377 65.000000 73.000000 54.000000 192.000000 53725.668198 396.329529
820.000000 0.560119 0.425610 100.000000 100.000000 0.193659 0.091354 0.197328 0.031620 0.279346 0.050087 38.000000 47.000000 50.000000 135.000000 61022.653733 359.539138
294.000000 0.428406 0.523810 100.000000 100.000000 0.179302 0.022725 0.162398 0.008370 0.363148 0.080100 41.000000 36.000000 54.000000 131.000000 60018.857594 360.662055
366.000000 0.646716 0.338798 100.000000 100.000000 0.293543 0.035915 0.160368 0.018501 0.237450 0.053674 53.000000 41.000000 44.000000 138.000000 64201.433747 365.309127
701.000000 0.044466 0.961484 100.000000 100.000000 0.441214 0.035352 0.368775 0.097224 0.193209 0.026901 62.000000 65.000000 39.000000 166.000000 61995.194922 370.345892
361.000000 0.314710 0.695291 100.000000 100.000000 0.359271 0.033230 0.272355 0.093759 0.496188 0.092725 64.000000 57.000000 75.000000 196.000000 61171.938507 378.812125
567.000000 0.600332 0.423280 100.000000 100.000000 0.390306 0.077473 0.358940 0.095044 0.302170 0.003665 65.000000 61.000000 58.000000 184.000000 64700.489753 375.233292
805.000000 0.056809 0.940373 100.000000 100.000000 0.254391 0.078997 0.448407 0.015289 0.418121 0.021762 53.000000 63.000000 62.000000 178.000000 60012.702595 346.994941
538.000000 0.802616 0.195167 100.000000 100.000000 0.208814 0.057002 0.380003 0.010423 0.115341 0.003704 49.000000 61.000000 23.000000 133.000000 59774.848714 372.302396
176.000000 0.662717 0.386364 100.000000 100.000000 0.212529 0.028357 0.279009 0.018338 0.359512 0.051979 47.000000 50.000000 58.000000 155.000000 57245.038272 342.414208
265.000000 0.970062 0.056604 100.000000 100.000000 0.497192 0.083972 0.266025 0.003865 0.390019 0.097436 72.000000 52.000000 71.000000 195.000000 45976.569708 335.575864
515.000000 0.758397 0.227184 100.000000 100.000000 0.238233 0.037717 0.424164 0.022310 0.177234 0.056742 39.000000 70.000000 41.000000 150.000000 60220.859147 350.687117
35.000000 0.136613 0.771429 100.000000 100.000000 0.441678 0.006159 0.435996 0.048052 0.244710 0.072730 61.000000 68.000000 42.000000 171.000000 62035.595060 355.207530
618.000000 0.938658 0.071197 100.000000 100.000000 0.488482 0.003945 0.106112 0.003362 0.425886 0.080784 71.000000 29.000000 64.000000 164.000000 43314.545587 501.125416
985.000000 0.421463 0.604061 100.000000 100.000000 0.209390 0.053862 0.367605 0.029708 0.161635 0.008741 40.000000 61.000000 37.000000 138.000000 61691.054102 340.821614
795.000000 0.683818 0.338365 100.000000 100.000000 0.260149 0.093653 0.243805 0.007493 0.364978 0.033307 58.000000 41.000000 63.000000 162.000000 63168.043338 372.556419
237.000000 0.336583 0.624473 100.000000 100.000000 0.270215 0.095066 0.392128 0.003543 0.390711 0.048982 51.000000 60.000000 65.000000 176.000000 62608.004143 370.549216
449.000000 0.577388 0.418708 100.000000 100.000000 0.101408 0.017169 0.445507 0.017545 0.378595 0.033001 30.000000 61.000000 56.000000 147.000000 61294.082804 340.569508
842.000000 0.899043 0.099762 100.000000 100.000000 0.121095 0.021682 0.421868 0.038108 0.283052 0.008165 40.000000 63.000000 47.000000 150.000000 65943.510514 380.653613
346.000000 0.893518 0.106936 100.000000 100.000000 0.197262 0.036656 0.175954 0.070078 0.128724 0.040154 40.000000 42.000000 29.000000 111.000000 72278.228424 399.396222
885.000000 0.614341 0.369492 100.000000 100.000000 0.410699 0.024442 0.309601 0.080995 0.436125 0.091894 65.000000 51.000000 62.000000 178.000000 61801.003787 352.693903
865.000000 0.812794 0.206936 100.000000 100.000000 0.489336 0.062490 0.214046 0.092144 0.343080 0.093518 70.000000 46.000000 61.000000 177.000000 66469.888161 354.637204
713.000000 0.999500 0.000000 100.000000 100.000000 0.184057 0.060748 0.116227 0.085398 0.305114 0.080241 46.000000 22.000000 47.000000 115.000000 15953.928274 301.331347
897.000000 0.524708 0.479376 100.000000 100.000000 0.411015 0.077162 0.243188 0.007429 0.399930 0.040052 80.000000 43.000000 59.000000 182.000000 66566.471379 349.904870
203.000000 0.453216 0.596059 100.000000 100.000000 0.286225 0.020258 0.282737 0.071128 0.143901 0.015332 48.000000 64.000000 34.000000 146.000000 63919.180661 356.360809
105.000000 0.560293 0.457143 100.000000 100.000000 0.227721 0.084039 0.274938 0.052078 0.288412 0.045057 44.000000 50.000000 54.000000 148.000000 64405.806795 359.685978
110.000000 0.645944 0.354545 100.000000 100.000000 0.430219 0.039375 0.405391 0.097872 0.348393 0.078745 59.000000 66.000000 64.000000 189.000000 64971.870927 362.564167
268.000000 0.048498 0.962687 100.000000 100.000000 0.191894 0.010738 0.421270 0.017828 0.447560 0.094515 37.000000 59.000000 60.000000 156.000000 64518.972450 350.103211
997.000000 0.260611 0.722166 100.000000 100.000000 0.222799 0.010385 0.121157 0.073010 0.470338 0.095429 55.000000 29.000000 72.000000 156.000000 59278.252480 358.272286
886.000000 0.319637 0.683973 100.000000 100.000000 0.453844 0.014400 0.440901 0.062619 0.370526 0.080778 68.000000 69.000000 66.000000 203.000000 59272.488587 349.659519
843.000000 0.227515 0.763938 100.000000 100.000000 0.430126 0.084814 0.231947 0.008707 0.258093 0.010180 68.000000 52.000000 55.000000 175.000000 60403.634030 359.707058
195.000000 0.289129 0.697436 100.000000 100.000000 0.389025 0.039156 0.397039 0.011371 0.426378 0.083565 57.000000 66.000000 72.000000 195.000000 61043.755367 353.067682
145.000000 0.950802 0.048276 100.000000 100.000000 0.290850 0.013685 0.249867 0.004053 0.302663 0.006446 58.000000 45.000000 53.000000 156.000000 54070.471020 369.638334
865.000000 0.484321 0.494798 100.000000 100.000000 0.180305 0.098358 0.403967 0.022546 0.368039 0.091504 46.000000 63.000000 56.000000 165.000000 58917.350579 369.949121
359.000000 0.023688 0.977716 100.000000 100.000000 0.484971 0.013205 0.300931 0.054070 0.266808 0.060283 72.000000 53.000000 48.000000 173.000000 59981.452561 381.985696
136.000000 0.447343 0.588235 100.000000 100.000000 0.294267 0.049864 0.281605 0.062180 0.371440 0.057381 54.000000 54.000000 53.000000 161.000000 61005.212987 377.007015
126.000000 0.570744 0.388889 100.000000 100.000000 0.246127 0.050234 0.289397 0.087969 0.317077 0.001121 50.000000 66.000000 55.000000 171.000000 56574.274588 432.075120
459.000000 0.830810 0.187364 100.000000 100.000000 0.283662 0.042624 0.358934 0.002783 0.392318 0.076131 60.000000 58.000000 65.000000 183.000000 69762.308650 369.669283
190.000000 0.744536 0.300000 100.000000 100.000000 0.275156 0.042212 0.292845 0.060902 0.113277 0.087253 50.000000 50.000000 30.000000 130.000000 65616.009241 349.369247
491.000000 0.964215 0.032587 100.000000 100.000000 0.481981 0.055798 0.123161 0.089834 0.156627 0.015715 68.000000 27.000000 41.000000 136.000000 9784.701978 527.625805
937.000000 0.997336 0.001067 100.000000 100.000000 0.251401 0.022591 0.270637 0.051053 0.307941 0.076194 49.000000 50.000000 58.000000 157.000000 81.172007 367.285821
379.000000 0.907354 0.105541 100.000000 100.000000 0.183593 0.089940 0.449005 0.035570 0.253613 0.034413 44.000000 68.000000 44.000000 156.000000 16032.767322 466.216267
928.000000 0.952818 0.034483 100.000000 100.000000 0.166190 0.001378 0.276115 0.013855 0.229838 0.089753 42.000000 43.000000 47.000000 132.000000 6750.020198 642.574425
